# dep octanol octanoic pentanol
5.175257731958763374e-01 1.030927835051546476e-01 5.979381443298969340e-02 3.195876288659794118e-01
4.020202020202020554e-01 3.131313131313131493e-01 3.232323232323233014e-02 2.525252525252525415e-01
3.070707070707071051e-01 6.161616161616161325e-01 7.676767676767677628e-02 0.000000000000000000e+00
3.122448979591836427e-01 3.265306122448979331e-01 3.469387755102040782e-02 3.265306122448979331e-01
4.565656565656566190e-01 1.818181818181818232e-01 6.868686868686869895e-02 2.929292929292929282e-01
5.515151515151515138e-01 1.717171717171717404e-01 2.424242424242424587e-02 2.525252525252525415e-01
5.175257731958763374e-01 3.092783505154639290e-02 5.979381443298969340e-02 3.917525773195876249e-01
3.070707070707071051e-01 6.161616161616161325e-01 7.676767676767677628e-02 0.000000000000000000e+00
6.897959183673468830e-01 1.530612244897958940e-01 1.061224489795918324e-01 5.102040816326530726e-02
3.816326530612245138e-01 4.693877551020408379e-01 4.693877551020408934e-02 1.020408163265306145e-01
6.000000000000000888e-01 8.163265306122449716e-02 8.367346938775510612e-02 2.346938775510204189e-01
6.000000000000000888e-01 2.653061224489796088e-01 6.326530612244898877e-02 7.142857142857143848e-02
6.734693877551021224e-01 2.346938775510204189e-01 7.142857142857143848e-02 2.040816326530612429e-02
4.103092783505154495e-01 1.030927835051546476e-01 3.298969072164948529e-02 4.536082474226804107e-01
4.845360824742268036e-01 1.237113402061855716e-01 3.092783505154639290e-02 3.608247422680412320e-01
4.020408163265306034e-01 2.244897959183673464e-01 2.653061224489796158e-02 3.469387755102041337e-01
3.814432989690721976e-01 3.092783505154639290e-01 8.247422680412372364e-02 2.268041237113402053e-01
6.000000000000000888e-01 2.653061224489796088e-01 6.326530612244898877e-02 7.142857142857143848e-02
3.306122448979592621e-01 3.571428571428571508e-01 6.734693877551022057e-02 2.448979591836734637e-01
5.175257731958763374e-01 1.030927835051546476e-01 5.979381443298969340e-02 3.195876288659794118e-01
3.306122448979592621e-01 3.571428571428571508e-01 6.734693877551022057e-02 2.448979591836734637e-01
3.814432989690721976e-01 3.092783505154639290e-01 8.247422680412372364e-02 2.268041237113402053e-01
6.734693877551021224e-01 2.346938775510204189e-01 7.142857142857143848e-02 2.040816326530612429e-02
3.474747474747474918e-01 1.616161616161616021e-01 8.686868686868687295e-02 4.040404040404040331e-01
4.484848484848485417e-01 4.242424242424242542e-01 9.696969696969698349e-02 3.030303030303030387e-02
4.845360824742268036e-01 1.237113402061855716e-01 3.092783505154639290e-02 3.608247422680412320e-01
3.122448979591836427e-01 3.265306122448979331e-01 3.469387755102040782e-02 3.265306122448979331e-01
6.948453608247422419e-01 2.061855670103092744e-02 7.835051546391752497e-02 2.061855670103092675e-01
6.897959183673468830e-01 1.530612244897958940e-01 1.061224489795918324e-01 5.102040816326530726e-02
3.474747474747474918e-01 1.616161616161616021e-01 8.686868686868687295e-02 4.040404040404040331e-01
5.877551020408162685e-01 1.020408163265306214e-02 8.571428571428571508e-02 3.163265306122449161e-01
3.212121212121212266e-01 4.848484848484848619e-01 2.020202020202020634e-03 1.919191919191919338e-01
6.734693877551021224e-01 2.346938775510204189e-01 7.142857142857143848e-02 2.040816326530612429e-02
6.000000000000000888e-01 2.653061224489796088e-01 6.326530612244898877e-02 7.142857142857143848e-02
4.103092783505154495e-01 1.030927835051546476e-01 3.298969072164948529e-02 4.536082474226804107e-01
5.775510204081633070e-01 3.265306122448979886e-01 6.530612244897959773e-02 3.061224489795918297e-02
5.515151515151515138e-01 1.717171717171717404e-01 2.424242424242424587e-02 2.525252525252525415e-01
3.212121212121212266e-01 4.848484848484848619e-01 2.020202020202020634e-03 1.919191919191919338e-01
5.877551020408162685e-01 1.020408163265306214e-02 8.571428571428571508e-02 3.163265306122449161e-01
8.020408163265306811e-01 2.040816326530612429e-02 7.551020408163265640e-02 1.020408163265306145e-01
5.175257731958763374e-01 3.092783505154639290e-02 5.979381443298969340e-02 3.917525773195876249e-01
3.816326530612245138e-01 4.693877551020408379e-01 4.693877551020408934e-02 1.020408163265306145e-01
4.484848484848485417e-01 4.242424242424242542e-01 9.696969696969698349e-02 3.030303030303030387e-02
3.814432989690721976e-01 3.092783505154639290e-01 8.247422680412372364e-02 2.268041237113402053e-01
6.000000000000000888e-01 8.163265306122449716e-02 8.367346938775510612e-02 2.346938775510204189e-01
4.020408163265306034e-01 2.244897959183673464e-01 2.653061224489796158e-02 3.469387755102041337e-01
3.070707070707071051e-01 6.161616161616161325e-01 7.676767676767677628e-02 0.000000000000000000e+00
8.020408163265306811e-01 2.040816326530612429e-02 7.551020408163265640e-02 1.020408163265306145e-01
3.122448979591836427e-01 3.265306122448979331e-01 3.469387755102040782e-02 3.265306122448979331e-01
5.877551020408162685e-01 1.020408163265306214e-02 8.571428571428571508e-02 3.163265306122449161e-01
4.565656565656566190e-01 1.818181818181818232e-01 6.868686868686869895e-02 2.929292929292929282e-01
4.484848484848485417e-01 4.242424242424242542e-01 9.696969696969698349e-02 3.030303030303030387e-02
4.020408163265306034e-01 2.244897959183673464e-01 2.653061224489796158e-02 3.469387755102041337e-01
4.020202020202020554e-01 3.131313131313131493e-01 3.232323232323233014e-02 2.525252525252525415e-01
3.816326530612245138e-01 4.693877551020408379e-01 4.693877551020408934e-02 1.020408163265306145e-01
5.775510204081633070e-01 3.265306122448979886e-01 6.530612244897959773e-02 3.061224489795918297e-02
5.775510204081633070e-01 3.265306122448979886e-01 6.530612244897959773e-02 3.061224489795918297e-02
3.298969072164948946e-01 1.649484536082474195e-01 1.030927835051546372e-02 4.948453608247422308e-01
4.020202020202020554e-01 3.131313131313131493e-01 3.232323232323233014e-02 2.525252525252525415e-01
3.298969072164948946e-01 1.649484536082474195e-01 1.030927835051546372e-02 4.948453608247422308e-01
5.515151515151515138e-01 1.717171717171717404e-01 2.424242424242424587e-02 2.525252525252525415e-01
5.175257731958763374e-01 3.092783505154639290e-02 5.979381443298969340e-02 3.917525773195876249e-01
6.948453608247422419e-01 2.061855670103092744e-02 7.835051546391752497e-02 2.061855670103092675e-01
3.474747474747474918e-01 1.616161616161616021e-01 8.686868686868687295e-02 4.040404040404040331e-01
5.175257731958763374e-01 1.030927835051546476e-01 5.979381443298969340e-02 3.195876288659794118e-01
3.298969072164948946e-01 1.649484536082474195e-01 1.030927835051546372e-02 4.948453608247422308e-01
6.948453608247422419e-01 2.061855670103092744e-02 7.835051546391752497e-02 2.061855670103092675e-01
6.000000000000000888e-01 8.163265306122449716e-02 8.367346938775510612e-02 2.346938775510204189e-01
3.212121212121212266e-01 4.848484848484848619e-01 2.020202020202020634e-03 1.919191919191919338e-01
6.897959183673468830e-01 1.530612244897958940e-01 1.061224489795918324e-01 5.102040816326530726e-02
4.103092783505154495e-01 1.030927835051546476e-01 3.298969072164948529e-02 4.536082474226804107e-01
4.845360824742268036e-01 1.237113402061855716e-01 3.092783505154639290e-02 3.608247422680412320e-01
8.020408163265306811e-01 2.040816326530612429e-02 7.551020408163265640e-02 1.020408163265306145e-01
4.565656565656566190e-01 1.818181818181818232e-01 6.868686868686869895e-02 2.929292929292929282e-01
3.306122448979592621e-01 3.571428571428571508e-01 6.734693877551022057e-02 2.448979591836734637e-01
6.323232323232323981e-01 1.515151515151515194e-01 4.444444444444445308e-02 1.717171717171717404e-01
3.959183673469386933e-01 7.142857142857142461e-02 1.224489795918367110e-02 5.204081632653060341e-01
4.632653061224489832e-01 1.224489795918367319e-01 2.653061224489796158e-02 3.877551020408163129e-01
4.383838383838383757e-01 1.717171717171717404e-01 6.060606060606061468e-03 3.838383838383838675e-01
4.632653061224489832e-01 1.224489795918367319e-01 2.653061224489796158e-02 3.877551020408163129e-01
4.469387755102041115e-01 2.142857142857142738e-01 2.244897959183673672e-02 3.163265306122449161e-01
4.383838383838383757e-01 1.717171717171717404e-01 6.060606060606061468e-03 3.838383838383838675e-01
6.323232323232323981e-01 1.515151515151515194e-01 4.444444444444445308e-02 1.717171717171717404e-01
5.204081632653061451e-01 2.346938775510204189e-01 5.102040816326530726e-02 1.938775510204081565e-01
5.204081632653061451e-01 2.346938775510204189e-01 5.102040816326530726e-02 1.938775510204081565e-01
5.020408163265306367e-01 1.122448979591836732e-01 8.163265306122449716e-03 3.775510204081632404e-01
6.247422680412371143e-01 0.000000000000000000e+00 2.474226804123711571e-02 3.505154639175258047e-01
3.693877551020408601e-01 2.448979591836734637e-01 2.857142857142857748e-02 3.571428571428571508e-01
3.693877551020408601e-01 2.448979591836734637e-01 2.857142857142857748e-02 3.571428571428571508e-01
3.959183673469386933e-01 7.142857142857142461e-02 1.224489795918367110e-02 5.204081632653060341e-01
5.204081632653061451e-01 2.346938775510204189e-01 5.102040816326530726e-02 1.938775510204081565e-01
4.469387755102041115e-01 1.326530612244898044e-01 2.244897959183673672e-02 3.979591836734693855e-01
4.383838383838383757e-01 1.717171717171717404e-01 6.060606060606061468e-03 3.838383838383838675e-01
4.632653061224489832e-01 1.224489795918367319e-01 2.653061224489796158e-02 3.877551020408163129e-01
3.959183673469386933e-01 7.142857142857142461e-02 1.224489795918367110e-02 5.204081632653060341e-01
4.469387755102041115e-01 2.142857142857142738e-01 2.244897959183673672e-02 3.163265306122449161e-01
4.469387755102041115e-01 1.326530612244898044e-01 2.244897959183673672e-02 3.979591836734693855e-01
4.469387755102041115e-01 1.326530612244898044e-01 2.244897959183673672e-02 3.979591836734693855e-01
6.323232323232323981e-01 1.515151515151515194e-01 4.444444444444445308e-02 1.717171717171717404e-01
5.020408163265306367e-01 1.122448979591836732e-01 8.163265306122449716e-03 3.775510204081632404e-01
5.020408163265306367e-01 1.122448979591836732e-01 8.163265306122449716e-03 3.775510204081632404e-01
6.247422680412371143e-01 0.000000000000000000e+00 2.474226804123711571e-02 3.505154639175258047e-01
4.469387755102041115e-01 2.142857142857142738e-01 2.244897959183673672e-02 3.163265306122449161e-01
3.693877551020408601e-01 2.448979591836734637e-01 2.857142857142857748e-02 3.571428571428571508e-01
6.247422680412371143e-01 0.000000000000000000e+00 2.474226804123711571e-02 3.505154639175258047e-01
5.469387755102042004e-01 1.122448979591836732e-01 5.510204081632653905e-02 2.857142857142857539e-01
3.814432989690721421e-01 1.237113402061855716e-01 2.061855670103093091e-02 4.742268041237113763e-01
5.469387755102042004e-01 1.122448979591836732e-01 5.510204081632653905e-02 2.857142857142857539e-01
4.857142857142857095e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.571428571428571508e-01
4.306122448979592399e-01 1.530612244897959218e-01 2.857142857142857748e-02 3.877551020408163129e-01
4.755102040816326370e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.673469387755102233e-01
4.816326530612245471e-01 9.183673469387755584e-02 2.857142857142857748e-02 3.979591836734693855e-01
4.306122448979592399e-01 1.530612244897959218e-01 2.857142857142857748e-02 3.877551020408163129e-01
3.814432989690721421e-01 1.237113402061855716e-01 2.061855670103093091e-02 4.742268041237113763e-01
5.673469387755102344e-01 1.326530612244898044e-01 2.448979591836734915e-02 2.755102040816326814e-01
4.755102040816326370e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.673469387755102233e-01
4.816326530612245471e-01 9.183673469387755584e-02 2.857142857142857748e-02 3.979591836734693855e-01
4.666666666666666186e-01 5.050505050505050414e-02 2.828282828282828454e-02 4.545454545454545303e-01
5.469387755102042004e-01 1.122448979591836732e-01 5.510204081632653905e-02 2.857142857142857539e-01
5.408163265306122902e-01 1.122448979591836732e-01 4.081632653061224858e-02 3.061224489795918435e-01
4.755102040816326370e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.673469387755102233e-01
4.857142857142857095e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.571428571428571508e-01
4.816326530612245471e-01 9.183673469387755584e-02 2.857142857142857748e-02 3.979591836734693855e-01
4.387755102040816202e-01 1.632653061224489943e-01 0.000000000000000000e+00 3.979591836734693855e-01
4.857142857142857095e-01 1.326530612244898044e-01 2.448979591836734915e-02 3.571428571428571508e-01
5.408163265306122902e-01 1.122448979591836732e-01 4.081632653061224858e-02 3.061224489795918435e-01
5.408163265306122902e-01 1.122448979591836732e-01 4.081632653061224858e-02 3.061224489795918435e-01
5.673469387755102344e-01 1.326530612244898044e-01 2.448979591836734915e-02 2.755102040816326814e-01
4.387755102040816202e-01 1.632653061224489943e-01 0.000000000000000000e+00 3.979591836734693855e-01
4.666666666666666186e-01 5.050505050505050414e-02 2.828282828282828454e-02 4.545454545454545303e-01
4.387755102040816202e-01 1.632653061224489943e-01 0.000000000000000000e+00 3.979591836734693855e-01
4.666666666666666186e-01 5.050505050505050414e-02 2.828282828282828454e-02 4.545454545454545303e-01
4.306122448979592399e-01 1.530612244897959218e-01 2.857142857142857748e-02 3.877551020408163129e-01
5.673469387755102344e-01 1.326530612244898044e-01 2.448979591836734915e-02 2.755102040816326814e-01
3.814432989690721421e-01 1.237113402061855716e-01 2.061855670103093091e-02 4.742268041237113763e-01
5.489795918367347261e-01 1.122448979591836732e-01 2.244897959183673672e-02 3.163265306122449161e-01
2.938775510204081898e-01 4.285714285714285476e-01 2.040816326530612429e-03 2.755102040816326814e-01
4.755102040816326370e-01 1.734693877551020669e-01 2.448979591836734915e-02 3.265306122448979886e-01
3.836734693877551505e-01 9.183673469387755584e-02 2.448979591836734915e-02 5.000000000000000000e-01
3.938144329896907658e-01 1.649484536082474195e-01 1.855670103092783504e-02 4.226804123711340178e-01
3.938144329896907658e-01 1.649484536082474195e-01 1.855670103092783504e-02 4.226804123711340178e-01
5.489795918367347261e-01 1.122448979591836732e-01 2.244897959183673672e-02 3.163265306122449161e-01
4.202020202020202433e-01 1.616161616161616299e-01 2.424242424242424587e-02 3.939393939393939781e-01
4.202020202020202433e-01 1.616161616161616299e-01 2.424242424242424587e-02 3.939393939393939781e-01
3.938144329896907658e-01 1.649484536082474195e-01 1.855670103092783504e-02 4.226804123711340178e-01
3.857142857142856762e-01 1.020408163265306145e-01 4.285714285714285754e-02 4.693877551020408379e-01
5.257731958762886793e-01 1.030927835051546476e-01 2.061855670103093091e-02 3.505154639175258047e-01
3.836734693877551505e-01 9.183673469387755584e-02 2.448979591836734915e-02 5.000000000000000000e-01
4.755102040816326370e-01 1.734693877551020669e-01 2.448979591836734915e-02 3.265306122448979886e-01
2.938775510204081898e-01 4.285714285714285476e-01 2.040816326530612429e-03 2.755102040816326814e-01
3.836734693877551505e-01 9.183673469387755584e-02 2.448979591836734915e-02 5.000000000000000000e-01
4.202020202020202433e-01 1.616161616161616299e-01 2.424242424242424587e-02 3.939393939393939781e-01
4.755102040816326370e-01 1.734693877551020669e-01 2.448979591836734915e-02 3.265306122448979886e-01
6.123711340206186016e-01 8.247422680412370977e-02 2.680412371134020810e-02 2.783505154639175361e-01
5.489795918367347261e-01 1.122448979591836732e-01 2.244897959183673672e-02 3.163265306122449161e-01
5.257731958762886793e-01 1.030927835051546476e-01 2.061855670103093091e-02 3.505154639175258047e-01
5.265306122448979442e-01 1.224489795918367319e-01 4.081632653061224858e-03 3.469387755102041337e-01
5.265306122448979442e-01 1.224489795918367319e-01 4.081632653061224858e-03 3.469387755102041337e-01
3.857142857142856762e-01 1.020408163265306145e-01 4.285714285714285754e-02 4.693877551020408379e-01
5.257731958762886793e-01 1.030927835051546476e-01 2.061855670103093091e-02 3.505154639175258047e-01
